ID,單價
PU-152,1.5832387
PU-153,2.4048839
PU-154,1.5609677
PU-155,2.6496856
PU-156,1.6302401
PU-157,1.266018
PU-158,1.2380908
PU-159,4.762129
PU-160,1.583935
PU-161,0.8732868
PU-162,1.7468715
PU-163,0.97404957
PU-164,3.2683365
PU-165,4.5711727
PU-166,1.2499294
PU-167,1.5059831
PU-168,4.395832
PU-169,1.7541147
PU-170,0.96445364
PU-171,2.280222
PU-172,1.6455475
PU-173,2.3988552
PU-174,1.2903808
PU-175,1.2354224
PU-176,1.8934803
PU-177,2.7563014
PU-178,2.1721575
PU-179,1.62607
PU-180,1.5094135
PU-181,0.92262805
PU-182,3.5540175
PU-183,1.9905312
PU-184,2.670158
PU-185,1.8376542
PU-186,4.4585485
PU-187,2.3129387
PU-188,1.2785248
PU-189,1.0719395
PU-190,1.69743
PU-191,3.262883
PU-192,1.208668
PU-193,1.4011592
PU-194,0.99219406
PU-195,1.7864985
PU-196,4.094609
PU-197,4.734087
PU-198,1.1286025
PU-199,1.9279997
PU-200,1.5287656
PU-201,2.8208902
PU-202,0.87206244
PU-203,3.5220737
PU-204,1.7208725
PU-205,1.3016049
PU-206,1.3551552
PU-207,1.526323
PU-208,1.9684395
PU-209,3.3755548
PU-210,2.222562
PU-211,1.3023612
PU-212,1.6344995
PU-213,1.5297201
PU-214,1.5448081
PU-215,2.160909
PU-216,1.1123133
PU-217,1.6766402
PU-218,2.1285484
PU-219,1.4657626
PU-220,1.3436031
PU-221,1.3449426
PU-222,2.1956115
PU-223,1.371268
PU-224,2.086624
PU-225,1.6180598
PU-226,1.8284546
PU-227,1.820296
PU-228,2.6745374
PU-229,2.244099
PU-230,0.84034073
PU-231,1.4684399
PU-232,1.303237
PU-233,1.9161344
PU-234,1.6984174
PU-235,1.2029608
PU-236,2.282809
PU-237,2.9970834
PU-238,4.183231
PU-239,2.2023892
PU-240,3.3884861
PU-241,3.1461678
PU-242,2.6477923
PU-243,2.9207346
PU-244,1.4731834
PU-245,1.7089299
PU-246,2.498676
PU-247,1.0554922
PU-248,1.0166599
PU-249,1.1768733
PU-250,3.5339165
PU-251,3.2877853
PU-252,4.0026946
PU-253,1.2413565
PU-254,2.008506
PU-255,2.2066152
PU-256,2.6069374
PU-257,1.561836
PU-258,3.3923695
PU-259,1.9023976
PU-260,2.6303558
PU-261,1.3858111
PU-262,2.3977263
PU-263,1.7396297
PU-264,1.624922
PU-265,0.9813175
PU-266,3.194444
PU-267,3.0690548
PU-268,2.010848
PU-269,2.5133634
PU-270,1.8826854
PU-271,3.6448631
PU-272,2.1431162
PU-273,1.9491845
PU-274,2.9844353
PU-275,3.2210078
PU-276,2.4425304
PU-277,1.7588065
PU-278,1.2791009
PU-279,2.0453215
PU-280,1.2941275
PU-281,1.4330324
PU-282,1.7671341
PU-283,1.2283648
PU-284,2.3943915
PU-285,1.6415834
PU-286,3.581533
PU-287,1.8098952
PU-288,1.0518125
PU-289,1.2273457
PU-290,0.9716087
PU-291,2.123477
PU-292,2.8466454
PU-293,1.0569876
PU-294,1.675793
PU-295,4.374102
PU-296,1.486411
PU-297,1.0602103
PU-298,1.2206972
PU-299,1.9804372
PU-300,2.6731431
PU-301,0.95946735
PU-302,1.4266235
PU-303,1.0543263
PU-304,2.7611272
PU-305,1.649184
PU-306,2.394821
PU-307,5.1559505
PU-308,1.2302213
PU-309,2.0128214
PU-310,4.7830863
PU-311,4.6925573
PU-312,4.086904
PU-313,3.6392162
PU-314,3.0790353
PU-315,3.8882189
PU-316,1.8069849
PU-317,1.7496935
PU-318,1.1353343
PU-319,2.1173725
PU-320,1.198092
PU-321,2.0619419
PU-322,1.4934233
PU-323,3.9725668
PU-324,1.09362
PU-325,2.4084346
PU-326,2.5198262
PU-327,2.8735726
PU-328,1.3584989
PU-329,2.1168523
PU-330,3.4667876
PU-331,1.6107683
PU-332,2.040824
PU-333,2.7999299
PU-334,1.2390442
PU-335,0.91164225
PU-336,1.266378
PU-337,2.262261
PU-338,2.0486817
PU-339,3.0787542
PU-340,1.2187169
PU-341,1.2975687
PU-342,0.9663431
PU-343,1.2011106
PU-344,1.0084594
PU-345,2.7573252
PU-346,1.3334633
PU-347,0.94323707
PU-348,0.8731805
PU-349,2.384259
PU-350,0.98450154
PU-351,2.4417796
PU-352,1.9472868
PU-353,1.7402582
PU-354,1.800564
PU-355,1.2337401
PU-356,3.6431234
PU-357,1.1576246
PU-358,1.8591952
PU-359,1.677201
PU-360,3.5822854
PU-361,0.9175673
PU-362,1.0956116
PU-363,0.931506
PU-364,1.3146712
PU-365,2.344492
PU-366,5.3765297
PU-367,2.8397248
PU-368,1.5099785
PU-369,1.396367
PU-370,3.637514
PU-371,2.2741516
PU-372,1.8803833
PU-373,1.8680166
PU-374,2.2415643
PU-375,1.2984371
PU-376,3.9441934
PU-377,1.3068159
PU-378,2.4163246
PU-379,1.9798411
PU-380,1.7001808
PU-381,2.4630096
PU-382,2.4455476
PU-383,1.5807109
PU-384,5.1682935
PU-385,1.4256378
PU-386,1.2185982
PU-387,1.019715
PU-388,1.0228333
PU-389,1.1157281
PU-390,1.3360763
PU-391,1.749246
PU-392,1.5252374
PU-393,4.611911
PU-394,1.3725498
PU-395,1.7632511
PU-396,2.608696
PU-397,2.8408532
PU-398,1.1666362
PU-399,1.537932
PU-400,0.943907
PU-401,1.4423138
PU-402,1.5274811
PU-403,1.2853422
PU-404,1.3570743
PU-405,3.2227185
PU-406,1.6565138
PU-407,1.7834187
PU-408,2.0243874
PU-409,1.3493251
PU-410,1.779808
PU-411,3.2330234
PU-412,1.9071428
PU-413,1.717585
PU-414,1.8563405
PU-415,1.8087085
PU-416,1.042792
PU-417,1.0664808
PU-418,2.4535491
PU-419,1.8189901
PU-420,0.72284704
PU-421,2.079245
PU-422,3.2581437
PU-423,0.94846183
PU-424,1.7609016
PU-425,1.6678065
PU-426,1.1782186
PU-427,1.5065409
PU-428,1.4710011
PU-429,1.3284559
PU-430,1.38902
PU-431,3.313554
PU-432,2.0373604
PU-433,4.12901
PU-434,1.9763838
PU-435,1.5072991
PU-436,1.5746621
PU-437,2.4799209
PU-438,2.4004977
PU-439,1.9456828
PU-440,2.0669096
PU-441,1.5590262
PU-442,1.4342213
PU-443,2.9871871
PU-444,1.7220043
PU-445,1.2585896
PU-446,4.6569014
PU-447,3.964275
PU-448,2.9731336
PU-449,0.8820261
PU-450,0.9366617
PU-451,1.0724065
PU-452,1.2110001
PU-453,0.9746738
PU-454,2.270433
PU-455,1.9547868
PU-456,3.9503708
PU-457,1.6965486
PU-458,1.3059688
PU-459,1.4329313
PU-460,1.404174
PU-461,2.0817044
PU-462,1.9074011
PU-463,1.1877992
PU-464,1.4243865
PU-465,2.4808838
PU-466,0.99904054
PU-467,2.3990695
PU-468,1.5330269
PU-469,1.3621294
PU-470,2.1060047
PU-471,0.96474934
PU-472,1.6642163
PU-473,1.5809306
PU-474,1.9584769
PU-475,1.7221494
PU-476,1.0106149
PU-477,1.3787333
PU-478,1.4462951
PU-479,1.4978201
PU-480,0.9472846
PU-481,1.145453
PU-482,2.6389976
PU-483,2.130895
PU-484,1.6361809
PU-485,1.289574
PU-486,0.9966599
PU-487,2.3700984
PU-488,1.0385792
PU-489,2.154682
PU-490,3.244384
PU-491,2.0535202
PU-492,1.8988975
PU-493,0.86587346
PU-494,1.0549947
PU-495,1.7525979
PU-496,2.111141
PU-497,1.7467905
PU-498,1.7242314
PU-499,1.622815
PU-500,1.6409544
PU-501,4.6283336
PU-502,2.3703923
PU-503,1.4379857
PU-504,1.7927696
PU-505,2.0797331
PU-506,2.1282654
PU-507,1.2389406
PU-508,1.5620296
PU-509,1.4007516
PU-510,4.2026114
PU-511,1.61352
PU-512,2.449552
PU-513,1.5387166
PU-514,1.1019306
PU-515,2.0145187
PU-516,1.2590628
PU-517,1.0628421
PU-518,1.0403357
PU-519,1.8515886
PU-520,3.4169943
PU-521,1.6031029
PU-522,1.4185516
PU-523,1.5835961
PU-524,3.691125
PU-525,3.0402994
PU-526,4.3290467
PU-527,2.3003247
PU-528,1.3078622
PU-529,1.5727676
PU-530,0.9875742
PU-531,2.3194418
PU-532,2.1181965
PU-533,2.0463653
PU-534,1.6510901
PU-535,1.8562984
PU-536,1.8729805
PU-537,1.8258251
PU-538,1.5025998
PU-539,1.1811608
PU-540,1.3077462
PU-541,0.9963482
PU-542,0.98437
PU-543,2.0969388
PU-544,1.6115204
PU-545,1.2816529
PU-546,4.647304
PU-547,2.2522426
PU-548,1.6754737
PU-549,1.9147916
PU-550,1.0357163
PU-551,2.3488398
PU-552,1.6199793
PU-553,3.4693294
PU-554,1.5497826
PU-555,1.3162519
PU-556,4.565789
PU-557,1.1391584
PU-558,1.4508156
PU-559,2.2227926
PU-560,1.7772276
PU-561,1.968505
PU-562,2.6133685
PU-563,2.9964318
PU-564,4.474799
PU-565,1.9560386
PU-566,3.5497153
PU-567,2.9429312
PU-568,1.5015846
PU-569,2.4803555
PU-570,1.5760137
PU-571,3.407673
PU-572,2.51582
PU-573,1.5557151
PU-574,4.00137
PU-575,1.7797854
PU-576,1.2458153
PU-577,0.95285344
PU-578,1.1051654
PU-579,2.3410056
PU-580,2.9066114
PU-581,1.485385
PU-582,1.5070478
PU-583,1.7956235
PU-584,2.1047933
PU-585,1.6506337
PU-586,1.3351176
PU-587,3.5229547
PU-588,2.406414
PU-589,2.347026
PU-590,0.98873097
PU-591,3.1897728
PU-592,1.4479036
PU-593,2.743569
PU-594,1.3686999
PU-595,1.8662369
PU-596,2.532558
PU-597,1.1382288
PU-598,1.0350997
PU-599,0.8825037
PU-600,3.3770752
PU-601,1.1367701
PU-602,2.2759748
PU-603,1.145084
PU-604,1.4423203
PU-605,1.3737924
PU-606,2.1703696
PU-607,3.0613046
PU-608,2.946753
PU-609,4.2543983
PU-610,3.4771864
PU-611,2.7215037
PU-612,2.0025926
PU-613,2.4263482
PU-614,1.3669021
PU-615,2.365541
PU-616,1.7496095
PU-617,1.7170701
PU-618,1.5283015
PU-619,1.1600245
PU-620,1.6201782
PU-621,1.1313139
PU-622,1.4143823
PU-623,2.9963276
PU-624,1.3421296
PU-625,1.4386135
PU-626,4.9131017
PU-627,1.6273361
PU-628,1.5425094
PU-629,1.9861246
PU-630,2.1255083
PU-631,2.7945807
PU-632,0.8708078
PU-633,0.94721025
PU-634,0.70276207
PU-635,1.5872838
PU-636,1.60135
PU-637,1.07323
PU-638,1.8269457
PU-639,4.3005705
PU-640,1.1927968
PU-641,2.5013795
PU-642,4.416011
PU-643,2.9134564
PU-644,1.1554625
PU-645,3.3243842
PU-646,0.9586373
PU-647,1.407673
PU-648,1.4673238
PU-649,2.6304138
PU-650,2.5510888
PU-651,2.7207346
PU-652,1.9721819
PU-653,1.7389084
PU-654,2.4732761
PU-655,1.5154407
PU-656,2.4543977
PU-657,1.669502
PU-658,1.8091108
PU-659,1.9598967
PU-660,1.8509542
PU-661,3.3256445
PU-662,2.106823
PU-663,0.7552266
PU-664,1.3244488
PU-665,2.7919364
PU-666,1.7495939
PU-667,1.4844633
PU-668,0.9909828
PU-669,1.0163158
PU-670,1.6880931
PU-671,2.2841387
PU-672,2.16753
PU-673,1.4461845
PU-674,3.1323879
PU-675,1.4207076
PU-676,1.9037642
PU-677,2.334399
PU-678,2.2278225
PU-679,2.059787
PU-680,2.2143743
PU-681,2.6562898
PU-682,1.7525854
PU-683,1.3796573
PU-684,4.743666
PU-685,2.6302774
PU-686,1.469735
PU-687,2.648881
PU-688,1.6728417
PU-689,2.593165
PU-690,2.8929121
PU-691,2.7669833
PU-692,1.4314822
PU-693,1.5036361
PU-694,1.6518378
PU-695,2.9771428
PU-696,2.6742685
PU-697,0.8056805
PU-698,2.0426562
PU-699,2.3287184
PU-700,4.414653
PU-701,1.1112938
PU-702,4.25235
PU-703,1.5301855
PU-704,1.8453225
PU-705,1.9074762
PU-706,1.833477
PU-707,2.0402389
PU-708,1.5278887
PU-709,1.4148047
PU-710,3.1137555
PU-711,1.4989171
PU-712,0.91597867
PU-713,1.8766574
PU-714,1.4165804
PU-715,1.5876672
PU-716,1.066367
PU-717,2.7849126
PU-718,1.9281048
PU-719,1.0164994
PU-720,3.9034755
PU-721,3.0174248
PU-722,2.8459418
PU-723,1.5479395
PU-724,2.1846151
PU-725,1.6879348
PU-726,5.4439473
PU-727,1.2220529
PU-728,1.671213
PU-729,1.8395301
PU-730,1.0571859
PU-731,1.819493
PU-732,0.9212239
PU-733,3.0404012
PU-734,2.5440848
PU-735,2.4330733
PU-736,2.6153123
PU-737,1.391053
PU-738,1.139159
PU-739,2.3597195
PU-740,1.6162803
PU-741,2.8837302
PU-742,2.347496
PU-743,0.84950155
PU-744,3.2198358
PU-745,1.6131663
PU-746,2.5731547
PU-747,1.0151051
PU-748,2.5580359
PU-749,0.87145984
PU-750,1.0525212
PU-751,2.5062182
PU-752,3.6822186
PU-753,2.011754
PU-754,2.0181139
PU-755,1.413085
PU-756,1.2457141
PU-757,0.8949597
PU-758,4.492342
PU-759,1.3252546
PU-760,2.402847
PU-761,0.96233076
PU-762,0.81529737
PU-763,0.86788493
PU-764,2.181932
PU-765,2.2159574
PU-766,1.5340874
PU-767,0.97966886
PU-768,1.6234416
PU-769,0.9308512
PU-770,2.2852101
PU-771,1.136243
PU-772,2.8393393
PU-773,4.0140805
PU-774,1.962528
PU-775,1.7515665
PU-776,1.0186844
PU-777,1.1318328
PU-778,0.881268
PU-779,2.5580285
PU-780,2.3185165
PU-781,1.1147457
PU-782,2.9135792
PU-783,1.2345599
PU-784,1.4521569
PU-785,1.3165145
PU-786,1.491439
PU-787,1.2939426
PU-788,2.3245742
PU-789,0.87392586
PU-790,1.418334
PU-791,4.2026114
PU-792,1.9459884
PU-793,1.722171
PU-794,2.5788202
PU-795,1.4524106
PU-796,1.521611
PU-797,1.5569874
PU-798,1.0439715
PU-799,1.7001776
PU-800,2.5778012
PU-801,1.7914602
PU-802,3.0455043
PU-803,2.2553241
PU-804,0.90346396
PU-805,1.7251816
PU-806,1.305495
PU-807,1.5961986
PU-808,0.95956385
PU-809,1.7535695
PU-810,0.7749405
PU-811,0.8864775
PU-812,1.5917481
PU-813,4.273457
PU-814,1.3754958
PU-815,1.2644312
PU-816,3.2505155
PU-817,1.5455807
PU-818,3.77731
PU-819,1.3116564
PU-820,1.0689504
PU-821,1.4885334
PU-822,3.1168878
PU-823,5.789566
PU-824,1.8815981
PU-825,1.8642477
PU-826,0.8231923
PU-827,0.8430171
PU-828,2.7473288
PU-829,1.3529134
PU-830,1.3777286
PU-831,1.3440679
PU-832,1.5546577
PU-833,1.3200547
PU-834,1.4302644
PU-835,1.7999326
PU-836,3.3011472
PU-837,1.4455816
PU-838,1.9837983
PU-839,2.832648
PU-840,2.072617
PU-841,5.036203
PU-842,2.463579
PU-843,1.7684528
PU-844,4.6248937
PU-845,2.8960867
PU-846,1.3457371
PU-847,1.0068626
PU-848,1.4574662
PU-849,1.0522243
PU-850,1.2471149
PU-851,2.3192317
PU-852,2.3246152
PU-853,3.9608788
PU-854,2.219454
PU-855,1.5107102
PU-856,1.138759
PU-857,4.5878286
PU-858,0.92217046
PU-859,1.4508271
PU-860,1.4533052
PU-861,3.6190639
PU-862,2.1326628
PU-863,0.95176727
PU-864,1.2932243
PU-865,1.0072236
PU-866,2.3762455
PU-867,0.89960414
PU-868,1.7356118
PU-869,1.6201713
PU-870,4.758304
PU-871,2.8970013
PU-872,0.93584096
PU-873,1.9795415
PU-874,2.3446789
PU-875,3.9471965
PU-876,2.1124568
PU-877,1.9938656
PU-878,1.7954328
PU-879,1.0081599
PU-880,1.8243396
PU-881,1.1339747
PU-882,3.4586682
PU-883,2.8315504
PU-884,1.6625656
PU-885,3.1674416
PU-886,1.0942863
PU-887,1.9791694
PU-888,1.9054357
PU-889,0.84504306
PU-890,1.2160628
PU-891,1.8175539
PU-892,3.5860062
PU-893,1.2219192
PU-894,3.1484928
PU-895,1.64719
PU-896,2.6243858
PU-897,1.5050724
PU-898,1.0841949
PU-899,2.0191066
PU-900,1.2007273
PU-901,1.888312
PU-902,3.6451805
PU-903,1.0410194
PU-904,2.077426
PU-905,2.3494108
PU-906,1.6030555
PU-907,1.2551622
PU-908,4.299447
PU-909,1.3964703
PU-910,1.5432035
PU-911,1.4414212
PU-912,3.0990644
PU-913,1.5003835
PU-914,1.412695
PU-915,1.6821862
PU-916,2.6949322
PU-917,0.98856467
PU-918,0.9645653
PU-919,1.4095366
PU-920,2.0458543
PU-921,1.4367975
PU-922,1.4910798
PU-923,0.9363413
PU-924,1.402954
PU-925,1.9753909
PU-926,4.0008817
PU-927,1.0486324
PU-928,5.098665
PU-929,3.883734
PU-930,1.483472
PU-931,1.7953848
PU-932,1.1262715
PU-933,3.8584955
PU-934,1.5857861
PU-935,2.1972895
PU-936,1.2824883
PU-937,1.1069081
PU-938,2.4739912
PU-939,2.8178747
PU-940,2.6339314
PU-941,1.8000405
PU-942,2.6651518
PU-943,1.459567
PU-944,3.6838493
PU-945,1.840819
PU-946,2.613733
PU-947,1.9865513
PU-948,0.93621427
PU-949,3.0498166
PU-950,0.89777744
PU-951,2.3683615
PU-952,0.91039133
PU-953,1.2818495
PU-954,2.5907042
PU-955,1.4741759
PU-956,4.315856
PU-957,1.2995259
PU-958,2.1979134
PU-959,3.7925658
PU-960,1.827284
PU-961,2.2675605
PU-962,2.2481844
PU-963,1.4589897
PU-964,1.3817843
PU-965,2.5493898
PU-966,2.089097
PU-967,1.4759736
PU-968,1.3820081
PU-969,1.8009496
PU-970,1.316443
PU-971,2.5790272
PU-972,2.812917
PU-973,2.2486582
PU-974,1.5527016
PU-975,2.9325414
PU-976,1.1367501
PU-977,2.481986
PU-978,3.3414207
PU-979,1.7786314
PU-980,2.5967937
PU-981,3.8274276
PU-982,1.2026784
PU-983,2.9521167
PU-984,3.772005
PU-985,2.0297456
PU-986,2.2231376
PU-987,1.5941681
PU-988,4.242384
PU-989,2.82494
PU-990,1.683056
PU-991,2.3390133
PU-992,1.2312765
PU-993,1.959764
PU-994,1.4032345
PU-995,3.2406611
PU-996,2.1496754
PU-997,1.7618885
PU-998,1.5501254
PU-999,1.5177428
PU-1000,0.995166
PU-1001,1.3442847
PU-1002,1.930733
PU-1003,2.8695881
PU-1004,1.0169618
PU-1005,2.798649
PU-1006,3.7809124
PU-1007,1.507467
PU-1008,1.9879016
PU-1009,1.1744409
PU-1010,1.1712272
PU-1011,1.0857714
PU-1012,2.4594085
PU-1013,2.0547643
PU-1014,1.438353
PU-1015,1.0387301
PU-1016,2.4503841
PU-1017,1.8545578
PU-1018,0.89720035
PU-1019,2.0816612
PU-1020,2.9593043
PU-1021,0.9340751
PU-1022,2.4863148
PU-1023,0.9090928
PU-1024,1.3464574
PU-1025,1.3767979
PU-1026,1.5015994
PU-1027,0.8402934
PU-1028,2.4914057
PU-1029,2.3466942
PU-1030,1.8312131
PU-1031,1.3467293
PU-1032,2.7354302
PU-1033,1.3958528
PU-1034,2.4031765
PU-1035,4.311421
PU-1036,1.6590887
PU-1037,3.5923927
PU-1038,0.91037
PU-1039,3.9432542
PU-1040,1.0075226
PU-1041,1.3623755
PU-1042,1.6165777
PU-1043,2.1287286
PU-1044,1.5326422
PU-1045,1.4817917
PU-1046,1.4800571
PU-1047,1.1007607
PU-1048,2.6488054
PU-1049,1.1604822
PU-1050,3.8039947
PU-1051,2.2773151
PU-1052,1.3545145
PU-1053,2.4390392
PU-1054,1.9933493
PU-1055,1.9572748
PU-1056,1.5524468
PU-1057,1.3734363
PU-1058,1.8227907
PU-1059,1.6364701
PU-1060,1.9199654
PU-1061,1.4275877
PU-1062,2.9006596
PU-1063,1.5328202
PU-1064,1.1763731
PU-1065,1.287845
PU-1066,2.0856225
PU-1067,1.1350714
PU-1068,1.4327154
PU-1069,2.3477147
PU-1070,1.2351198
PU-1071,1.8540474
PU-1072,1.4723114
PU-1073,1.8150836
PU-1074,2.9097564
PU-1075,1.0007578
PU-1076,2.3453197
PU-1077,1.1746188
PU-1078,3.092505
PU-1079,1.1612036
PU-1080,0.9409732
PU-1081,1.2886828
PU-1082,5.2786117
PU-1083,1.432292
PU-1084,0.9862748
PU-1085,1.8264438
PU-1086,2.1294727
PU-1087,1.202498
PU-1088,3.809042
PU-1089,2.2054524
PU-1090,2.072729
PU-1091,1.9820817
PU-1092,4.342617
PU-1093,2.2269692
PU-1094,1.0802274
PU-1095,0.7344283
PU-1096,2.0750508
PU-1097,2.2711067
PU-1098,2.2218013
PU-1099,1.3248457
PU-1100,3.65614
PU-1101,2.5006194
PU-1102,1.2532632
PU-1103,0.9001961
PU-1104,1.5102303
PU-1105,1.4965289
PU-1106,2.7870705
PU-1107,1.5237042
PU-1108,2.3562644
PU-1109,1.0391935
PU-1110,1.3871267
PU-1111,4.6334867
PU-1112,1.3028091
PU-1113,2.470694
PU-1114,1.6850029
PU-1115,2.1642814
PU-1116,1.7571036
PU-1117,1.6149054
PU-1118,4.1295595
PU-1119,0.94715613
PU-1120,3.0395417
PU-1121,1.2025629
PU-1122,2.2249992
PU-1123,1.0074631
PU-1124,1.8819242
PU-1125,1.3269849
PU-1126,1.7322576
PU-1127,4.0295696
PU-1128,2.6352086
PU-1129,2.0331376
PU-1130,1.2842517
PU-1131,1.2418469
PU-1132,1.8463608
PU-1133,1.7081151
PU-1134,0.7798744
PU-1135,1.817096
PU-1136,1.2405528
PU-1137,2.6737502
PU-1138,1.6669481
PU-1139,1.9450299
PU-1140,1.8562958
PU-1141,2.8101058
PU-1142,1.6864649
PU-1143,3.6499627
PU-1144,0.90934306
PU-1145,1.5840559
PU-1146,3.3678446
PU-1147,2.5583906
PU-1148,1.4824483
PU-1149,1.3784258
PU-1150,2.108025
PU-1151,2.8642156
PU-1152,1.649576
PU-1153,4.844204
PU-1154,1.771022
PU-1155,1.0342851
PU-1156,2.4840567
PU-1157,1.3608128
PU-1158,1.1845267
PU-1159,2.2148857
PU-1160,2.2263834
PU-1161,2.412538
PU-1162,1.7709543
PU-1163,2.5504024
PU-1164,2.4684815
PU-1165,2.5269406
PU-1166,1.3137715
PU-1167,0.89475363
PU-1168,1.1683034
PU-1169,2.1306863
PU-1170,2.1903315
PU-1171,1.6618326
PU-1172,4.191475
PU-1173,1.7772205
PU-1174,1.1090729
PU-1175,1.4037904
PU-1176,1.9220272
PU-1177,1.7312771
PU-1178,2.5111468
PU-1179,2.244099
PU-1180,0.804378
PU-1181,4.2999997
PU-1182,1.9346104
PU-1183,1.9127324
PU-1184,3.666926
PU-1185,3.157213
PU-1186,1.7046196
PU-1187,2.0249538
PU-1188,2.1817796
PU-1189,1.914887
PU-1190,1.8183098
PU-1191,1.7365808
PU-1192,1.6852438
PU-1193,1.7099485
PU-1194,1.4319276
PU-1195,2.1428711
PU-1196,3.1082497
PU-1197,2.1223462
PU-1198,2.132091
PU-1199,1.610936
PU-1200,1.7021241
PU-1201,1.2997884
PU-1202,0.93207854
PU-1203,1.0739175
PU-1204,1.326683
PU-1205,0.92870945
PU-1206,2.0726583
PU-1207,0.84714854
PU-1208,3.4780335
PU-1209,3.9180589
PU-1210,2.124205
PU-1211,4.238101
PU-1212,1.6064489
PU-1213,2.9409451
PU-1214,1.8896357
PU-1215,1.3944868
PU-1216,1.964705
PU-1217,1.6283503
PU-1218,3.0569646
PU-1219,3.4232845
PU-1220,0.8326114
PU-1221,1.1804395
PU-1222,0.91802686
PU-1223,1.1163764
PU-1224,2.996404
PU-1225,1.6110057
PU-1226,1.2968322
PU-1227,1.8647572
PU-1228,1.3717186
PU-1229,3.347811
PU-1230,1.2260519
PU-1231,1.3101925
PU-1232,1.3593919
PU-1233,0.9170558
PU-1234,1.4605169
PU-1235,3.2710714
PU-1236,1.3777751
PU-1237,1.5931798
PU-1238,2.1886616
PU-1239,3.151955
PU-1240,0.9978066
PU-1241,2.250326
PU-1242,1.5711621
PU-1243,0.85563797
PU-1244,3.4885132
PU-1245,0.8123658
PU-1246,1.560361
PU-1247,1.0114998
PU-1248,1.4141512
PU-1249,1.8241342
PU-1250,2.6895146
PU-1251,1.1210293
PU-1252,2.4635472
PU-1253,1.5154611
PU-1254,1.7470831
PU-1255,1.6734087
PU-1256,0.8773413
PU-1257,3.7453127
PU-1258,1.8687592
PU-1259,3.4773366
PU-1260,1.0117059
PU-1261,2.4304516
PU-1262,1.1797756
PU-1263,1.1466467
PU-1264,2.2818103
PU-1265,1.6648673
PU-1266,1.7250336
PU-1267,1.166054
