ID,單價
PU-179,1.5686178857601276
PU-180,1.4433074733500275
PU-181,0.7946327148403358
PU-182,3.2172992765863446
PU-183,2.054860718559983
PU-184,2.4851841556412637
PU-185,1.7905270974025431
PU-186,4.576797365573757
PU-187,2.342714639876132
PU-188,1.233138508483625
PU-189,1.0853093275165593
PU-190,1.6247849814550577
PU-191,3.463381580558571
PU-192,1.1220276586279034
PU-193,1.3503540884764205
PU-194,0.9981112897910597
PU-195,1.7309539889215908
PU-196,3.952710179160821
PU-197,4.999983926343685
PU-198,1.2077194621144458
PU-199,1.9290650985021915
PU-200,1.5097077060624398
PU-201,2.9779442812385666
PU-202,0.8479917519336577
PU-203,3.588937107046088
PU-204,1.7275901353708274
PU-205,1.293818141258325
PU-206,1.30336160906382
PU-207,1.438899674780504
PU-208,2.0029450006426552
PU-209,3.5550257415548514
PU-210,2.1598601896773992
PU-211,1.3096777254646819
PU-212,1.6746453569960602
PU-213,1.5339332542341997
PU-214,1.474376677446733
PU-215,2.2164300984586838
PU-216,1.2027375515893455
PU-217,1.5815543179296223
PU-218,2.2558134995161234
PU-219,1.4718847480059594
PU-220,1.2109343669572048
PU-221,1.2789552888220919
PU-222,2.2069511995678894
PU-223,1.3343271639376977
PU-224,2.026313649540981
PU-225,1.6446362850011593
PU-226,1.8603747020009846
PU-227,1.793192562829368
PU-228,2.5669289096784658
PU-229,2.189345513889026
PU-230,0.9705899558820725
PU-231,1.4438236125706103
PU-232,1.2141525540317772
PU-233,1.9112300149628632
PU-234,1.7371129653026784
PU-235,1.2342718688447354
PU-236,2.281001121968141
PU-237,2.9802287902604587
PU-238,4.154443646244198
PU-239,2.1821492852154485
PU-240,3.427074748811939
PU-241,2.8649070419423204
PU-242,2.7342317470096336
PU-243,2.86506748444957
PU-244,1.4377626267393366
PU-245,1.757623019954592
PU-246,2.355413289258136
PU-247,1.0765952342236584
PU-248,1.0465902183566618
PU-249,1.137075037022319
PU-250,3.111498542326693
PU-251,3.301074615758638
PU-252,3.842778257032384
PU-253,1.2565790403500259
PU-254,1.9710618546768905
PU-255,2.1841068681962046
PU-256,2.6161283995912576
PU-257,1.5287133784732598
PU-258,3.409153612883943
PU-259,1.7589205344462449
PU-260,2.7882729400063617
PU-261,1.3886505304466568
PU-262,2.410867882952645
PU-263,1.68848604535919
PU-264,1.71866664301764
PU-265,0.9807921653732292
PU-266,3.324597965252468
PU-267,2.8997919967004697
PU-268,1.9842085413004116
PU-269,2.4988223268288605
PU-270,1.9859469736105853
PU-271,3.6975628003338716
PU-272,2.1868114528762885
PU-273,1.8700854624073402
PU-274,2.783186207164186
PU-275,3.210887361556463
PU-276,2.3900782295179157
PU-277,1.8299963168991162
PU-278,1.222425201578655
PU-279,2.1528818569463883
PU-280,1.2816592604884431
PU-281,1.3281819197961808
PU-282,1.797922972464992
PU-283,1.168152435540612
PU-284,2.0661286919362563
PU-285,1.6047803332401156
PU-286,3.471037103705767
PU-287,1.9078664837356787
PU-288,1.1440973820740594
PU-289,1.1863499006798879
PU-290,0.9805627774957792
PU-291,2.1389756094886607
PU-292,2.934615209407653
PU-293,0.9712966096073541
PU-294,1.6893645727798707
PU-295,4.549367091611028
PU-296,1.333933307276117
PU-297,1.0843303983257737
PU-298,1.215948111020604
PU-299,1.9490418117978525
PU-300,2.6946524748178597
PU-301,0.9372462044229826
PU-302,1.4179318536721668
PU-303,0.9575867306259652
PU-304,2.6884929687932324
PU-305,1.6924002555184425
PU-306,2.294023186348796
PU-307,4.999322452249851
PU-308,1.229121177624092
PU-309,1.98054925191574
PU-310,4.450379917422831
PU-311,4.63434865041223
PU-312,4.196565594745236
PU-313,3.6688297666125647
PU-314,2.9305989601617735
PU-315,4.0289768818870115
PU-316,1.7804516810725461
PU-317,1.7362426599055822
PU-318,1.124740324106039
PU-319,1.9693923838109604
PU-320,1.210238748199114
PU-321,2.013014677543005
PU-322,1.3934933534222145
PU-323,3.8853177179965694
PU-324,1.0914491461864442
PU-325,2.4035251215257336
PU-326,2.5040441122000523
PU-327,2.898944297560801
PU-328,1.280870809597372
PU-329,2.1524237541288986
PU-330,3.5747471695465385
PU-331,1.580589323011501
PU-332,2.0442140838915357
PU-333,2.815502285023106
PU-334,1.3652871801048638
PU-335,0.9625481847467721
PU-336,1.4047347435348652
PU-337,2.3075390565759557
PU-338,2.0947814919958665
PU-339,3.220395655506059
PU-340,1.2210238506623412
PU-341,1.2892157628143406
PU-342,0.9136757760046664
PU-343,1.13430743789859
PU-344,0.984883676043169
PU-345,2.665067454935123
PU-346,1.3598714794603377
PU-347,0.9442825843270638
PU-348,0.9276537603012383
PU-349,2.4770518510953243
PU-350,0.9774239134209889
PU-351,2.5645697893636656
PU-352,1.8005024295637906
PU-353,1.7029155683566675
PU-354,1.704481210546876
PU-355,1.1652618992499244
PU-356,3.4396705400661087
PU-357,1.2713107813510596
PU-358,1.9344439528132664
PU-359,1.7202874326104103
PU-360,3.230402677057926
PU-361,0.8962198943208326
PU-362,1.0489664357965953
PU-363,0.94237697920627
PU-364,1.3224747084187727
PU-365,2.3943218378080617
PU-366,5.232543059672329
PU-367,2.824419831921607
PU-368,1.5204544969521665
PU-369,1.3171275668415436
PU-370,3.7356743387346065
PU-371,2.181335396481942
PU-372,1.8538895163333156
PU-373,1.9803736270722088
PU-374,2.2233416721825647
PU-375,1.3468098456662096
PU-376,4.030464307708474
PU-377,1.3575818020531485
PU-378,2.3785393395144103
PU-379,1.9098971133015985
PU-380,1.7055219850156216
PU-381,2.5654803158908095
PU-382,2.4853069725160797
PU-383,1.5069881776146157
PU-384,5.138069459037666
PU-385,1.4844367422603366
PU-386,1.259718098820237
PU-387,0.9920056464800051
PU-388,1.08589818026311
PU-389,1.223899980333621
PU-390,1.2683123616689636
PU-391,1.7187934069743915
PU-392,1.452585676480247
PU-393,4.341888346920879
PU-394,1.359888394572124
PU-395,1.659129408234212
PU-396,2.5652207935421356
PU-397,3.0091765324853395
PU-398,1.1429350476694857
PU-399,1.4727882354628297
PU-400,0.9721983316571702
PU-401,1.3416643343100487
PU-402,1.5403686551134688
PU-403,1.144887318296984
PU-404,1.4586347438762077
PU-405,3.1144998539707855
PU-406,1.6590283961606054
PU-407,1.8852210682480695
PU-408,2.0511713156120566
PU-409,1.321813140306688
PU-410,1.7153311630892811
PU-411,3.333795999015667
PU-412,1.865705859931691
PU-413,1.8532905529762276
PU-414,1.8381380490615977
PU-415,1.7605523179283247
PU-416,1.1441811518055545
PU-417,1.0430506221593123
PU-418,2.3880935923479694
PU-419,1.8398150972290557
PU-420,0.7416744099102729
PU-421,1.9006610326399147
PU-422,3.2291472701973545
PU-423,0.8164696438340613
PU-424,1.5739347266337114
PU-425,1.771428162770992
PU-426,1.1960812340161295
PU-427,1.5455864273783804
PU-428,1.4301029142076045
PU-429,1.477988397251256
PU-430,1.3823575170871387
PU-431,3.5291835559041362
PU-432,2.076185696377566
PU-433,4.207742794088158
PU-434,2.0369285652147373
PU-435,1.4482831906415545
PU-436,1.578018578970992
PU-437,2.571276799641785
PU-438,2.3358762618070443
PU-439,1.9255344457094807
PU-440,2.115425270092257
PU-441,1.4536886038353596
PU-442,1.5566932228469257
PU-443,3.046949604457965
PU-444,1.704990891910131
PU-445,1.2157061873942305
PU-446,4.69538464536666
PU-447,4.124556955615482
PU-448,3.153269427750094
PU-449,0.857660185676754
PU-450,0.9005153372676009
PU-451,0.9274945579060653
PU-452,1.1993380540673306
PU-453,0.9996170274095505
PU-454,2.152460728282789
PU-455,1.9394888402588313
PU-456,3.9442114707777014
PU-457,1.7566580208787441
PU-458,1.3548991395412395
PU-459,1.4552130777127275
PU-460,1.5272186589981978
PU-461,2.1976982206055875
PU-462,1.8769367693427879
PU-463,1.1684514752317205
PU-464,1.44196144195518
PU-465,2.6272142801658234
PU-466,0.9600468826301618
PU-467,2.3899842686418378
PU-468,1.574879076744442
PU-469,1.283383664306084
PU-470,2.2138582974410097
PU-471,1.0674679696370748
PU-472,1.573088077842216
PU-473,1.5933305364323735
PU-474,1.9463077342169266
PU-475,1.7419339558589872
PU-476,1.0001201101473236
PU-477,1.36019944744087
PU-478,1.4390638561012956
PU-479,1.4486433553598002
PU-480,0.9630171837217257
PU-481,1.157567369489292
PU-482,2.5355832036186188
PU-483,2.2984597057583906
PU-484,1.6242869527684898
PU-485,1.1679162778198287
PU-486,1.0323377798334812
PU-487,2.5779480769371936
PU-488,0.997958161054554
PU-489,2.2070567468438673
PU-490,3.2076987080364763
PU-491,1.9883858368280873
PU-492,1.9381495930397579
PU-493,0.8211865190361576
PU-494,1.104996094923492
PU-495,1.6673638994674542
PU-496,2.2874430732595172
PU-497,1.7234805381011977
PU-498,1.6668975709413267
PU-499,1.6296084080384712
PU-500,1.675992044391215
PU-501,4.45493739941705
PU-502,2.389985002844102
PU-503,1.378831395864498
PU-504,1.731900944288567
PU-505,2.0790603545041826
PU-506,2.1205754949319386
PU-507,1.2848074893235628
PU-508,1.5287694202304118
PU-509,1.4848903346842839
PU-510,4.154140974029315
PU-511,1.7623810508579405
PU-512,2.317763384857477
PU-513,1.5474425249030652
PU-514,1.139579103285282
PU-515,2.00978736777564
PU-516,1.1278077695235185
PU-517,0.9938113195925674
PU-518,1.082763728873237
PU-519,1.7512764441683575
PU-520,3.529672265179773
PU-521,1.5988882114808374
PU-522,1.3739069006495441
PU-523,1.5957842931136774
PU-524,3.639866824308263
PU-525,3.0097346494222332
PU-526,4.292931412994693
PU-527,2.291504682379368
PU-528,1.2913514404996973
PU-529,1.5148863992391983
PU-530,0.9664636738817698
PU-531,2.219227155324019
PU-532,2.1318540260251764
PU-533,1.9794059398404609
PU-534,1.6041357845985362
PU-535,1.9434637419290661
PU-536,1.839724436173181
PU-537,1.9058672424921184
PU-538,1.4938587393229557
PU-539,1.1796118787742143
PU-540,1.414893903092921
PU-541,0.9527016790091647
PU-542,0.932062770591035
PU-543,2.1051356666338696
PU-544,1.6877069621091645
PU-545,1.2287702955672666
PU-546,4.764455855542183
PU-547,2.347168916984935
PU-548,1.5100219074472445
PU-549,1.9544228565480397
PU-550,1.096976844702385
PU-551,2.2858833919942834
PU-552,1.6092877699063968
PU-553,3.35561813904473
PU-554,1.6698012826770945
PU-555,1.2866343681858239
PU-556,4.70311621573041
PU-557,1.0837417519810755
PU-558,1.460191397377458
PU-559,2.242567474634934
PU-560,1.835726677112605
PU-561,1.8904874428113005
PU-562,2.700020250798718
PU-563,3.110538530502836
PU-564,4.412693460088434
PU-565,1.9658056573279499
PU-566,3.6998928360929018
PU-567,2.77909716732721
PU-568,1.3748292536531626
PU-569,2.782727309355661
PU-570,1.4891152315426073
PU-571,3.1835959910411935
PU-572,2.553841194359043
PU-573,1.4388055448627795
PU-574,3.9409629897998966
PU-575,1.737342280832972
PU-576,1.2027776779446633
PU-577,0.94458821053122
PU-578,1.0741484458486543
PU-579,2.2943193972982483
PU-580,2.7614737664834355
PU-581,1.5687639308214676
PU-582,1.5578586967315124
PU-583,1.802317384111507
PU-584,2.2405192477750404
PU-585,1.7243803791639993
PU-586,1.3281048429129583
PU-587,3.526502251191717
PU-588,2.6538187904654427
PU-589,2.357379879691753
PU-590,1.1608467690107167
PU-591,3.122661213616868
PU-592,1.421535573113943
PU-593,2.6903641787295687
PU-594,1.4211728746800367
PU-595,1.8005735559046934
PU-596,2.5379067903450823
PU-597,1.0915728074982836
PU-598,0.9642179102672477
PU-599,1.0169639179689374
PU-600,3.3578177526707904
PU-601,1.2365452615589627
PU-602,2.1221226752452784
PU-603,1.11354582609472
PU-604,1.4246311534379617
PU-605,1.370974210295752
PU-606,2.1763151359744533
PU-607,3.325255056524055
PU-608,3.151540335294737
PU-609,4.28505302621074
PU-610,3.42641539975517
PU-611,3.050412535552751
PU-612,1.9355357245319376
PU-613,2.421290763316862
PU-614,1.37028426675003
PU-615,2.3898169151091984
PU-616,1.8485371518582385
PU-617,1.4358822266067666
PU-618,1.6585164686014662
PU-619,1.1384055058037474
PU-620,1.45072511091176
PU-621,1.0792606278136145
PU-622,1.3699197149656492
PU-623,2.7477510795973252
PU-624,1.3381531694959863
PU-625,1.3611342694368846
PU-626,5.096092313723947
PU-627,1.8163601837527326
PU-628,1.5071008144469542
PU-629,2.1373155641259576
PU-630,2.05612790476997
PU-631,2.9170491118316635
PU-632,0.8703223526224776
PU-633,0.7947612734078633
PU-634,0.837725285781127
PU-635,1.6755123160125238
PU-636,1.5152970530733696
PU-637,0.9599708757804473
PU-638,1.8501948598597684
PU-639,4.488382424849501
PU-640,1.1975723024750193
PU-641,2.5166991491465214
PU-642,4.5770676316448835
PU-643,2.9432838614841397
PU-644,1.1316782870207365
PU-645,3.405129830950277
PU-646,0.9990058293049386
PU-647,1.2803479698628633
PU-648,1.4704537192552949
PU-649,2.7631406591444785
PU-650,2.586644513653549
PU-651,2.4664242503863063
PU-652,1.824213441248858
PU-653,1.8063951302098453
PU-654,2.4980830838947905
PU-655,1.5071803246022808
PU-656,2.2714941719275297
PU-657,1.7093984816561185
PU-658,1.743095907070425
PU-659,1.9489437221170456
PU-660,1.8675294963501885
PU-661,3.354943827328655
PU-662,2.084212112312583
PU-663,0.7380816186697776
PU-664,1.398324829985497
PU-665,2.799537276333439
PU-666,1.6769880106379804
PU-667,1.4777878889816014
PU-668,1.0810104210241458
PU-669,1.0679800873592185
PU-670,1.603944689230863
PU-671,2.160562441384297
PU-672,2.035408340189541
PU-673,1.3866010212028976
PU-674,3.0561919290949167
PU-675,1.2795563772890852
PU-676,1.77500565645822
PU-677,2.374024413552667
PU-678,2.33004559413526
PU-679,2.0847206662274598
PU-680,2.138928474867538
PU-681,2.7010014688482618
PU-682,1.6159356385651127
PU-683,1.397426575446152
PU-684,4.502297474565951
PU-685,2.6434217973757503
PU-686,1.512011584261264
PU-687,2.642687576592934
PU-688,1.5032851762908233
PU-689,2.435817987071733
PU-690,2.9782817835852393
PU-691,2.8297020293997734
PU-692,1.311031389976073
PU-693,1.4757830267021164
PU-694,1.6310754960115004
PU-695,2.9440202305995604
PU-696,2.5886566791699
PU-697,0.6501218839262082
PU-698,2.08771704253296
PU-699,2.3368323287723087
PU-700,4.481291979838199
PU-701,1.0974547886335224
PU-702,3.9714352982913503
PU-703,1.4323270275360636
PU-704,1.8298188608773358
PU-705,1.924615644111685
PU-706,1.825532328712024
PU-707,1.939303448306685
PU-708,1.475063115299124
PU-709,1.4268595031913058
PU-710,3.0793689574150713
PU-711,1.6165394639496435
PU-712,0.7724975370051255
PU-713,1.8465784250947428
PU-714,1.3237524359220596
PU-715,1.6341682993592612
PU-716,1.0221131412150668
PU-717,2.8559092975216425
PU-718,1.8857524177592557
PU-719,1.066356304260009
PU-720,4.064375002092949
PU-721,2.9865210585008395
PU-722,2.7276938448047883
PU-723,1.573502694466153
PU-724,2.268680738891149
PU-725,1.6200346486732677
PU-726,5.566647890945588
PU-727,1.2565057250998772
PU-728,1.6584409555453403
PU-729,1.8217014790150126
PU-730,1.0998593127609964
PU-731,1.8716748076709837
PU-732,0.8451189224297739
PU-733,3.2461204383350974
PU-734,2.5779807913677386
PU-735,2.465257356450911
PU-736,2.6127232880142426
PU-737,1.4080833452851964
PU-738,1.1005386587294566
PU-739,2.3273330391864944
PU-740,1.6396123677901697
PU-741,2.9702813974585887
PU-742,2.6205225903451783
PU-743,0.911719241745817
PU-744,3.306168589303126
PU-745,1.598891539934625
PU-746,2.587142830230487
PU-747,1.0717195126019035
PU-748,2.8265652303196918
PU-749,0.8948674782556661
PU-750,1.071824687501017
PU-751,2.5636355688726917
PU-752,3.8287672021109973
PU-753,2.0929410684177183
PU-754,2.057950386225424
PU-755,1.5181233197679833
PU-756,1.2613119429091384
PU-757,0.9487182512259621
PU-758,4.392578157736814
PU-759,1.343451389869827
PU-760,2.4847409215644034
PU-761,0.9573020944108067
PU-762,0.6512807828164049
PU-763,0.7555768139758919
PU-764,2.2031398834890026
PU-765,2.1746247268150825
PU-766,1.4311486129129634
PU-767,1.1040398252806096
PU-768,1.4108885061658318
PU-769,0.9302808315000319
PU-770,2.3961807330176814
PU-771,1.139259504180708
PU-772,2.884490234555777
PU-773,4.0244555013136125
PU-774,1.9748220803067913
PU-775,1.88682932503527
PU-776,1.117705808263226
PU-777,0.9875415357660384
PU-778,0.8627396419615236
PU-779,2.546394498678233
PU-780,2.3382604864925964
PU-781,1.164380792256621
PU-782,2.8195994381433356
PU-783,1.2472284029708178
PU-784,1.3974198906816129
PU-785,1.2460826391208006
PU-786,1.4628047263608175
PU-787,1.295826873272769
PU-788,2.5191013017069817
PU-789,0.885840006901734
PU-790,1.3901948386499225
PU-791,4.1590103275920445
PU-792,1.9380995929429505
PU-793,1.7455675313594878
PU-794,2.6017031979655294
PU-795,1.5365372005905678
PU-796,1.624393537312101
PU-797,1.5009597101688206
PU-798,1.0373849454587876
PU-799,1.7251765778443016
PU-800,2.691167105218308
PU-801,1.7605517593544933
PU-802,3.0495959975751017
PU-803,2.265922580754445
PU-804,1.0601094473825978
PU-805,1.8748555445423192
PU-806,1.2187241796240862
PU-807,1.4660470779782035
PU-808,0.9037508926654145
PU-809,1.763138057631124
PU-810,0.7268396294315242
PU-811,0.8389459197440905
PU-812,1.6070633635403084
PU-813,4.302681190053361
PU-814,1.3453192530852893
PU-815,1.2202972734184652
PU-816,3.1739732625024892
PU-817,1.5918053270178625
PU-818,3.8950876560268597
PU-819,1.3710682244621442
PU-820,0.9740700178570179
PU-821,1.405535956816757
PU-822,3.0158350789785153
PU-823,5.795124026189379
PU-824,1.8819063824719566
PU-825,1.8742690275081417
PU-826,0.9497474675767318
PU-827,0.8069075067639375
PU-828,2.9519934651591293
PU-829,1.2923964414150486
PU-830,1.412199658440314
PU-831,1.3045255130213333
PU-832,1.6271531353236794
PU-833,1.2581754732406059
PU-834,1.3893376326166214
PU-835,1.815602789164495
PU-836,3.442617859082352
PU-837,1.4375190962859299
PU-838,2.0627320961543005
PU-839,2.892011201362675
PU-840,2.1638389900113175
PU-841,4.637607932078364
PU-842,2.4512245879494827
PU-843,1.876947639314126
PU-844,4.563126379587937
PU-845,3.0220885786546168
PU-846,1.2743144109469196
PU-847,1.0696837933169512
PU-848,1.2782743719941578
PU-849,1.0238000013028141
PU-850,1.2207072678214088
PU-851,2.250699846364782
PU-852,2.335841919391104
PU-853,4.067808666633354
PU-854,2.2991556169571545
PU-855,1.513526860440751
PU-856,1.139748933280115
PU-857,4.439273020824485
PU-858,0.9802935064985938
PU-859,1.448054459245511
PU-860,1.4147496571572855
PU-861,3.4893746160859243
PU-862,2.108577074253491
PU-863,0.9797298305491152
PU-864,1.1103823240013129
PU-865,1.0800627032935204
PU-866,2.455443476162061
PU-867,0.9360450209125804
PU-868,1.6985399983754728
PU-869,1.6478003938536157
PU-870,4.9995738965908005
PU-871,3.05520754418156
PU-872,0.8749127916034104
PU-873,1.9942149899432715
PU-874,2.3131647650139295
PU-875,3.979107311892156
PU-876,2.2515771663479787
PU-877,1.9511561842858767
PU-878,1.7796023210915592
PU-879,1.0211898280548857
PU-880,1.793836696888706
PU-881,1.1321086365497268
PU-882,3.1094702718068508
PU-883,2.7731894511138364
PU-884,1.7120275027152654
PU-885,3.286017130435602
PU-886,1.0664125129144386
PU-887,2.0587337431725032
PU-888,1.80661171238267
PU-889,0.8959720815873219
PU-890,1.3069667899961361
PU-891,1.7199386142129451
PU-892,3.6317569223875164
PU-893,1.4119548147959209
PU-894,3.3585548217708823
PU-895,1.7083803142182625
PU-896,2.4690447176319648
PU-897,1.4472018679567402
PU-898,1.1404908072262487
PU-899,2.0043311482756603
PU-900,1.199232417978451
PU-901,1.905296493115366
PU-902,3.4402183520084977
PU-903,1.0015298542504887
PU-904,2.0858814187531878
PU-905,2.246948589618169
PU-906,1.5845791963586147
PU-907,1.2081984911247932
PU-908,4.214687163605106
PU-909,1.5545113204735137
PU-910,1.3839490685228306
PU-911,1.4358966186911348
PU-912,3.169205940447976
PU-913,1.4660107158874354
PU-914,1.4323128474886366
PU-915,1.6816775726494786
PU-916,2.84242605655931
PU-917,0.980498709371622
PU-918,0.9056779782927428
PU-919,1.368572732385093
PU-920,1.9710483307598512
PU-921,1.363080499176088
PU-922,1.5378431743144132
PU-923,1.001913361102073
PU-924,1.4466421520156996
PU-925,1.9790765379695383
PU-926,3.593552240993465
PU-927,1.1165200520816192
PU-928,5.130747134700526
PU-929,4.114582281152963
PU-930,1.5230308704789484
PU-931,1.839601275728233
PU-932,1.1173154427126666
PU-933,3.958358617171291
PU-934,1.620802417256324
PU-935,2.1996310496570635
PU-936,1.3089975354433587
PU-937,1.1639241252790902
PU-938,2.4594762730205035
PU-939,2.7416816436095326
PU-940,2.547098137759434
PU-941,1.8463487333692972
PU-942,2.7570518104301565
PU-943,1.4923547814821039
PU-944,3.5973182282644025
PU-945,1.887213583941635
PU-946,2.649326773410132
PU-947,1.8986008490941568
PU-948,0.897772147081549
PU-949,3.3283190714068347
PU-950,0.9239116204062816
PU-951,2.415426755090696
PU-952,0.8998366466696682
PU-953,1.291023049069286
PU-954,2.5643149333941304
PU-955,1.434450704470785
PU-956,4.180953970811836
PU-957,1.2923168901309339
PU-958,2.1665350983167704
PU-959,4.081285055216323
PU-960,1.9221560237400563
PU-961,2.2176463184354454
PU-962,2.147215753438542
PU-963,1.4369525455523995
PU-964,1.3644281894770205
PU-965,2.622532604439814
PU-966,2.091991019997285
PU-967,1.4533765552256974
PU-968,1.3959060435390973
PU-969,1.8314420898029764
PU-970,1.3441288270237133
PU-971,2.597868401162847
PU-972,2.9325774646494045
PU-973,2.229287231620252
PU-974,1.508242589033805
PU-975,3.2542034364654966
PU-976,1.192343067070529
PU-977,2.4255987848837655
PU-978,3.3362812973922757
PU-979,1.7425867338631371
PU-980,2.61272618235145
PU-981,3.6545158427545243
PU-982,1.21058527902327
PU-983,2.878924677563175
PU-984,3.7670690037756915
PU-985,2.0505652223471955
PU-986,2.0636641740901407
PU-987,1.5399147230683259
PU-988,4.360696981571227
PU-989,2.6935762946413133
PU-990,1.6429768923206685
PU-991,2.414697871288096
PU-992,1.249853991102667
PU-993,1.970277144494034
PU-994,1.3909001862689196
PU-995,3.363676632894292
PU-996,2.3110089798967084
PU-997,1.7813041903696296
PU-998,1.5646319438860639
PU-999,1.610660189282374
PU-1000,1.0480428027050948
PU-1001,1.3617085547677164
PU-1002,1.7862945982880891
PU-1003,2.8990395936519096
PU-1004,1.1876321659429872
PU-1005,2.659211827563634
PU-1006,3.7273139357702827
PU-1007,1.6420699987918614
PU-1008,2.051855315125863
PU-1009,0.9865943042469393
PU-1010,1.028012636799898
PU-1011,1.061703730510951
PU-1012,2.5093435718132326
PU-1013,2.0151132517961043
PU-1014,1.4215629135880348
PU-1015,1.0650632053806293
PU-1016,2.5207582516560554
PU-1017,1.885395311195667
PU-1018,0.8798688617792161
PU-1019,2.1738840652315323
PU-1020,3.188508771516693
PU-1021,0.9853276392971344
